0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.198669330795061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.38941834230865,1,-0.017596143195487,0.0885700028538295,-0.0185611978848439,0.09342759554564,-0.0218178852494105,0.109820097355222,-0.0117899889206567,0.0593447859992982,-0.0195680970762397,0.0984958121010905,-0.0301912094365217,0.151967137130319,-0.0146575837593238,0.0737787946466881
-0.564642473395035,1,-0.0511725680753337,0.17364774289905,-0.0546768797990767,0.183578722833356,-0.0605699948360561,0.201005855703337,-0.0373524819916561,0.130752410691368,-0.0551059474259236,0.184960567375249,-0.0798710461465741,0.252517586931585,-0.0444370480976049,0.153787161989795
-0.717356090899523,1,-0.0980307604816559,0.251661455714626,-0.105425969810353,0.265603630832442,-0.111885546411114,0.278664404878888,-0.0760704555529491,0.204195742201568,-0.10336070887707,0.261867811567744,-0.141735651442108,0.330564719800106,-0.0875015019567006,0.230762822565071
-0.841470984807897,1,-0.15487081649954,0.322243414688358,-0.166980140634708,0.33911582696346,-0.171716255341937,0.346486583606436,-0.125787460646195,0.274998412443355,-0.160910739465646,0.330763961804258,-0.209935022166922,0.395661494097501,-0.140954723191307,0.301853910075849
-0.932039085967226,1,-0.218035861899654,0.385842463097896,-0.235058151815685,0.40476710175367,-0.236212310919244,0.406647350352269,-0.183460587780705,0.341102255021627,-0.22414009773937,0.39268859190921,-0.279657801851565,0.451756945116568,-0.201386486119871,0.366500018782793
-0.98544972998846,1,-0.283720397039677,0.443075044763285,-0.305220341568847,0.463366415905839,-0.301712646560569,0.460480637093665,-0.24560492388868,0.401770112334663,-0.28936493636108,0.448431045167439,-0.347029878651724,0.501025621487569,-0.265180238679236,0.424933154244822
-0.999573603041505,1,-0.348170038859675,0.494565052128666,-0.373114351688809,0.515684150566187,-0.364792884213943,0.508906045745368,-0.308612809682796,0.456936554061836,-0.352995347157502,0.49865803092157,-0.408934256432062,0.544905441742461,-0.328731464105592,0.477641951707523
-0.973847630878195,1,-0.4078562785683,0.54090590699806,-0.434687582567333,0.562420636167937,-0.422321101012569,0.552627943992517,-0.368981735451592,0.506866996979794,-0.411679437160789,0.543964254678958,-0.462789062585279,0.584408349005816,-0.388613342026287,0.525177781887798
-0.909297426825682,1,-0.459614806275482,0.582649137554132,-0.486364294563693,0.604207032763265,-0.471505177783724,0.592220268115625,-0.423472683362213,0.551973398517142,-0.462413184837252,0.58488741737927,-0.506384891333373,0.620257676849704,-0.441700641564662,0.568081704768991
-0.80849640381959,1,-0.500747586319992,0.620299082362016,-0.525184981222586,0.641610527571045,-0.50993472992594,0.628164445828681,-0.469219028766629,0.592714558918266,-0.502619665025532,0.621911154999912,-0.537815457842595,0.652978222438157,-0.48526135549256,0.606856217325506
-0.675463180551151,1,-0.52909417098157,0.654310641071122,-0.548905239979597,0.675139046040024,-0.535622978683389,0.660869767717988,-0.50380283490636,0.629543973486689,-0.530206715680374,0.655466150936615,-0.555483205463902,0.682961397541629,-0.517025192555175,0.641955336938513
